        26        26  1.000000000000E+00  1.401145262091E-03 -6.318645943268E-05  0.000000000000E+00 -1.892402399470E-05  8.618180478933E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.639457355666E-19
        27        27  1.000000000000E+00 -1.401854481523E-03 -8.306908662099E-05  0.000000000000E+00  1.892177146885E-05 -2.318230256163E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.633760901302E-19
        28        28  1.000000000000E+00 -1.401857660322E-03 -1.180329587814E-04  0.000000000000E+00  1.892730035775E-05 -1.214775550120E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.635015166483E-19
        29        29  1.000000000000E+00 -1.401855742839E-03 -1.576833644783E-04  0.000000000000E+00  1.892362171475E-05 -3.260820924825E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.712090415122E-19
        30        30  1.000000000000E+00 -1.401854340104E-03  7.553227962364E-05  0.000000000000E+00  1.892103079940E-05  2.608679411578E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.683212919118E-19
        31        31  1.000000000000E+00 -1.401853093950E-03  6.525827391565E-05  0.000000000000E+00  1.891863352785E-05  1.806232924294E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.656487925077E-19
        32        32  1.000000000000E+00  1.401143556693E-03 -1.668614489481E-04  0.000000000000E+00 -1.891940424596E-05 -9.300680073862E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.639071930428E-19
        33        33  1.000000000000E+00  1.401146833621E-03  3.269646121263E-05  0.000000000000E+00 -1.892802630416E-05 -1.097122519324E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.643961604845E-19
        34        34  1.000000000000E+00 -1.401858412644E-03  3.130259251078E-05  0.000000000000E+00  1.892891116048E-05 -7.162676962329E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.639127457793E-19
        35        35  1.000000000000E+00  1.401142250879E-03  1.129948000640E-04  0.000000000000E+00 -1.891662310862E-05 -9.822482506677E-08  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.632003623522E-19
        36        36  1.000000000000E+00 -1.401857226988E-03  1.692011622428E-04  0.000000000000E+00  1.892697985030E-05  3.257332573093E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.712854732967E-19
        37        37  1.000000000000E+00  1.401143029009E-03  9.768301881732E-05  0.000000000000E+00 -1.891775543414E-05  2.432938328422E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.675785317499E-19
        38        38  1.000000000000E+00 -1.401859402167E-03  5.417316825851E-05  0.000000000000E+00  1.893256359207E-05 -6.309157622182E-08  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.636400084287E-19
        39        39  1.000000000000E+00  1.401143070150E-03 -1.417507662279E-04  0.000000000000E+00 -1.891969865212E-05 -4.229417264483E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.634107130753E-19
        40        40  1.000000000000E+00 -1.401861185618E-03 -6.972687138893E-05  0.000000000000E+00  1.893615834288E-05 -1.319110879414E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.650170870754E-19
        41        41  1.000000000000E+00  1.401142900242E-03 -8.373887152219E-05  0.000000000000E+00 -1.891786314143E-05 -2.294380766746E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.670996898865E-19
        42        42  1.000000000000E+00 -1.401853863820E-03 -1.732847718115E-04  0.000000000000E+00  1.891994359100E-05 -1.470230068384E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.648756556110E-19
        43        43  1.000000000000E+00  1.401143226811E-03  6.987752021390E-05  0.000000000000E+00 -1.891881152074E-05  1.257757927526E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.644177181673E-19
        44        44  1.000000000000E+00  1.401144781588E-03  1.227315008816E-04  0.000000000000E+00 -1.892301881400E-05 -1.493795525593E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.633878488662E-19
        45        45  1.000000000000E+00 -1.401861416783E-03 -1.212295839865E-04  0.000000000000E+00  1.893721487890E-05 -3.417701566974E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.723578047002E-19
        46        46  1.000000000000E+00 -1.401860986384E-03 -9.461045421246E-05  0.000000000000E+00  1.893555370106E-05 -2.005174875601E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.666776819141E-19
        47        47  1.000000000000E+00 -1.401859479878E-03 -5.839472951357E-05  0.000000000000E+00  1.893246887670E-05 -1.682068058450E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.657154253455E-19
        48        48  1.000000000000E+00  1.401142461185E-03 -1.220194500368E-04  0.000000000000E+00 -1.891698164694E-05 -3.886415983422E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.633143567658E-19
        49        49  1.000000000000E+00 -1.401858822363E-03 -8.100040636838E-05  0.000000000000E+00  1.893027108398E-05  9.795308862834E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.642788997553E-19
        50        50  1.000000000000E+00 -1.401856380045E-03 -4.734058029633E-05  0.000000000000E+00  1.892602444544E-05 -1.433888865903E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.634701600187E-19
        51        51  1.000000000000E+00 -1.401858085010E-03  6.486672288112E-05  0.000000000000E+00  1.892907090502E-05  1.687288196931E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.656337674561E-19
        52        52  1.000000000000E+00 -1.401856186314E-03 -9.185879283115E-05  0.000000000000E+00  1.892396971996E-05 -2.988426001492E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.699665350672E-19
        53        53  1.000000000000E+00 -1.401858854458E-03  1.959159956316E-05  0.000000000000E+00  1.893122916700E-05  2.120303713387E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.669066506359E-19
        54        54  1.000000000000E+00  1.401141681673E-03  8.394792455231E-05  0.000000000000E+00 -1.891613659847E-05  3.357928248495E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.714732864423E-19
        55        55  1.000000000000E+00 -1.401855636981E-03 -1.442187484768E-04  0.000000000000E+00  1.892362028574E-05 -3.335014906447E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.715686628571E-19
        56        56  1.000000000000E+00 -1.401856850824E-03 -9.107604697365E-05  0.000000000000E+00  1.892553829508E-05 -9.502018973636E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.641054583982E-19
        57        57  1.000000000000E+00 -1.401857699378E-03  5.117899456825E-05  0.000000000000E+00  1.892716407780E-05 -1.366393271749E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.648599772962E-19
        58        58  1.000000000000E+00 -1.401858126570E-03 -4.765863584779E-05  0.000000000000E+00  1.892944084547E-05 -1.196474710305E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.646032448920E-19
        59        59  1.000000000000E+00  1.401142808672E-03  6.494970688491E-05  0.000000000000E+00 -1.891888795930E-05  1.091164118200E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.641322421859E-19
        60        60  1.000000000000E+00 -1.401854823300E-03 -5.631662938923E-05  0.000000000000E+00  1.892136565952E-05  6.866304998043E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.636720183213E-19
        61        61  1.000000000000E+00 -1.401856182121E-03  1.922831076536E-05  0.000000000000E+00  1.892444848927E-05  2.073826017875E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.665744663419E-19
        62        62  1.000000000000E+00 -1.401857299272E-03  1.309969295466E-04  0.000000000000E+00  1.892817104889E-05  2.250073616297E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.672385082984E-19
        63        63  1.000000000000E+00  1.401139995584E-03 -2.716955691551E-05  0.000000000000E+00 -1.891239267604E-05 -3.539942344587E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.631676991964E-19
        64        64  1.000000000000E+00 -1.401855420862E-03  1.307466615462E-04  0.000000000000E+00  1.892341215720E-05  3.513188392827E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.724603670093E-19
        65        65  1.000000000000E+00 -1.401858379527E-03 -1.623323553138E-05  0.000000000000E+00  1.893037454959E-05 -2.490713485085E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.681390315026E-19
        66        66  1.000000000000E+00  1.401145011763E-03 -1.316855564996E-04  0.000000000000E+00 -1.892339130156E-05 -3.351480948828E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.716431348522E-19
        67        67  1.000000000000E+00 -1.401854825857E-03 -7.123675191096E-05  0.000000000000E+00  1.892200868942E-05 -1.305313956604E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.633558389736E-19
        68        68  1.000000000000E+00  1.401141555748E-03 -1.814709449469E-04  0.000000000000E+00 -1.891631274794E-05 -3.117619812262E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.703336689379E-19
        69        69  1.000000000000E+00 -1.401859181692E-03 -6.460251300248E-05  0.000000000000E+00  1.893063163493E-05 -2.902385170095E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.697793751848E-19
        70        70  1.000000000000E+00 -1.401857223278E-03  2.400398403349E-05  0.000000000000E+00  1.892637784820E-05  4.368588055419E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.636050588520E-19
        71        71  1.000000000000E+00  1.401145370854E-03 -1.155823060049E-05  0.000000000000E+00 -1.892460005305E-05  1.446308343692E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.649540471848E-19
        72        72  1.000000000000E+00  1.401146133598E-03  5.583750356612E-05  0.000000000000E+00 -1.892662141759E-05 -1.431613217888E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.649791978147E-19
        73        73  1.000000000000E+00 -1.401855229834E-03 -1.271103567293E-04  0.000000000000E+00  1.892343693996E-05 -7.653067181994E-08  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.633871956031E-19
        74        74  1.000000000000E+00 -1.401855067857E-03 -3.750267085163E-05  0.000000000000E+00  1.892281912009E-05 -7.184576911107E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.637455104218E-19
        75        75  1.000000000000E+00  1.401142864909E-03 -9.845813656270E-05  0.000000000000E+00 -1.891939490512E-05 -3.543772158326E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.725074019536E-19
        76        76  1.000000000000E+00  1.401143213232E-03 -1.863649431247E-04  0.000000000000E+00 -1.891953641554E-05 -3.345306858872E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.715056229665E-19
        77        77  1.000000000000E+00 -1.401856359093E-03 -4.186825929126E-05  0.000000000000E+00  1.892466977019E-05  1.036532750795E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.642076940757E-19
        78        78  1.000000000000E+00 -1.401859791511E-03  3.462486138344E-05  0.000000000000E+00  1.893300663289E-05  1.017885442643E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.644115121677E-19
        79        79  1.000000000000E+00  1.401145362362E-03  1.731186190868E-04  0.000000000000E+00 -1.892328659087E-05  3.247620804065E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.711362026749E-19
        80        80  1.000000000000E+00 -1.401860161091E-03  4.654291769979E-05  0.000000000000E+00  1.893433865233E-05  2.594009622864E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.686358381017E-19
        81        81  1.000000000000E+00  1.401138922937E-03 -1.330956520819E-04  0.000000000000E+00 -1.891039448847E-05 -1.010527017460E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.637713143148E-19
        82        82  1.000000000000E+00  1.401144743749E-03  3.971603262721E-06  0.000000000000E+00 -1.892259420112E-05  5.831242824787E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.636096316938E-19
        83        83  1.000000000000E+00 -1.401856579520E-03  4.382719226962E-06  0.000000000000E+00  1.892519261398E-05  1.463028069217E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.650063082340E-19
        84        84  1.000000000000E+00  1.401145082290E-03  3.251646100050E-05  0.000000000000E+00 -1.892266717659E-05  3.347373477962E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.634440294941E-19
        85        85  1.000000000000E+00  1.401143103955E-03 -8.322054406258E-05  0.000000000000E+00 -1.891861833182E-05 -9.944037799380E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.639761123014E-19
        86        86  1.000000000000E+00 -1.401858733398E-03  3.241381197499E-05  0.000000000000E+00  1.893052981610E-05 -1.713906837096E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.657409026070E-19
        87        87  1.000000000000E+00  1.401147005106E-03 -7.949613831847E-05  0.000000000000E+00 -1.892852112557E-05 -2.327493470362E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.635645565389E-19
        88        88  1.000000000000E+00 -1.401856226771E-03 -2.189403331151E-05  0.000000000000E+00  1.892447645351E-05 -2.076776622288E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.665842652886E-19
        89        89  1.000000000000E+00 -1.401858216226E-03  2.043800168626E-04  0.000000000000E+00  1.892986615819E-05  2.649429704947E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.687250085169E-19
        90        90  1.000000000000E+00 -1.401858304401E-03  7.483394559050E-05  0.000000000000E+00  1.892988102958E-05  3.393420233040E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.720321530373E-19
        91        91  1.000000000000E+00  1.401141512268E-03  1.744210069007E-04  0.000000000000E+00 -1.891610695000E-05  3.578447395911E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.725975522635E-19
        92        92  1.000000000000E+00 -1.401857964007E-03 -3.869501645457E-05  0.000000000000E+00  1.892969858380E-05 -6.599385347101E-07  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.638777962026E-19
        93        93  1.000000000000E+00  1.401142590505E-03 -1.281642140642E-05  0.000000000000E+00 -1.891787264026E-05 -1.692237253713E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.653345729494E-19
        94        94  1.000000000000E+00 -1.401860064334E-03 -9.743155135503E-06  0.000000000000E+00  1.893406373154E-05  2.018954944659E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.666770286510E-19
        95        95  1.000000000000E+00 -1.401858806807E-03 -3.036997789754E-05  0.000000000000E+00  1.893118748138E-05 -2.257304872745E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.673466233440E-19
        96        96  1.000000000000E+00  1.401143631843E-03  1.568715656707E-04  0.000000000000E+00 -1.892033554947E-05  2.870919630872E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.693590003702E-19
        97        97  1.000000000000E+00 -1.401855202495E-03  4.264136713581E-05  0.000000000000E+00  1.892342289018E-05  2.863900222885E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.694151809981E-19
        98        98  1.000000000000E+00 -1.401857045834E-03  3.549734551336E-05  0.000000000000E+00  1.892760671753E-05 -1.403185742903E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.649471879221E-19
        99        99  1.000000000000E+00  1.401146223589E-03 -3.218872631672E-05  0.000000000000E+00 -1.892599332117E-05 -6.005991363914E-08  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.634567681249E-19
       100       100  1.000000000000E+00  1.401141932491E-03  1.890455362918E-04  0.000000000000E+00 -1.891616734603E-05  2.060933160896E-06  1.000000000000E+00   208    82  1.936876901626E+02  5.223400000000E+05 -2.663046686753E-19
