"s","x","px"
0.,-9.5e-11,0.000012
4.0000000000000003e-7,-8.977079537896527e-11,0.000014090706726712697
8.000000000000001e-7,-8.377137757594469e-11,0.000015852537862457392
1.2000000000000002e-6,-7.7130302204468e-11,0.00001730326484386923
1.6000000000000001e-6,-6.996618724827658e-11,0.000018473517809673795
2.0000000000000003e-6,-6.238402166856179e-11,0.000019399781559780143
2.4000000000000003e-6,-5.447393139787429e-11,0.000020119178042902973
2.8000000000000003e-6,-4.631165385720788e-11,0.000020666108884847826
3.2000000000000003e-6,-3.796003593466384e-11,0.000021070422565701373
3.6000000000000007e-6,-2.947103660575761e-11,0.000021356647603211694
4.000000000000001e-6,-2.088789481409808e-11,0.000021543870362232325
4.4e-6,-1.224727270677672e-11,0.000021645935769821013
4.800000000000001e-6,-3.5812921588665765e-12,0.000021671751457017234
5.200000000000001e-6,5.080547605713045e-12,0.00002162556153049083
5.600000000000001e-6,1.3709542907838388e-11,0.000021507117543546435
6.e-6,2.2276001220077895e-11,0.00002131171969503887
6.4000000000000006e-6,3.0747448206995735e-11,0.000021030137175094092
6.800000000000001e-6,3.9086785554112954e-11,0.00002064845252223828
7.200000000000001e-6,4.7250385240699555e-11,0.000020147918568004556
7.6e-6,5.5186152357674616e-11,0.00001950497423409267
8.000000000000001e-6,6.283166116742525e-11,0.000018691638130883043
8.400000000000001e-6,7.011257260626872e-11,0.000017676577857281988
8.8e-6,7.69416733860792e-11,0.0000164272095167155
9.2e-6,8.321901825656364e-11,0.000014913160723152067
9.600000000000001e-6,8.883376072914083e-11,0.000013111247914377843
0.00001,9.366824178114188e-11,0.000011011693295570562
0.000010400000000000002,9.760466827939862e-11,8.624633549718852e-6
0.0000108,1.005341802208329e-10,5.985218660537097e-6
0.000011200000000000001,1.0236732220907341e-10,3.155183518309885e-6
0.0000116,1.030441355690214e-10,2.1918778872268453e-7
0.000012,1.0254166694763302e-10,-2.724314433202225e-6
0.0000124,1.0087699988787965e-10,-5.575863444533537e-6
0.000012800000000000001,9.810499025352057e-11,-8.24805941238175e-6
0.0000132,9.431132023599729e-11,-0.000010675398674912011
0.000013600000000000002,8.960264826720885e-11,-0.000012818776985690451
0.000014000000000000001,8.409606467706415e-11,-0.000014664610218544857
0.000014400000000000003,7.790973333854818e-11,-0.00001622012279693132
0.0000148,7.115582961838329e-11,-0.000017506924755348735
0.0000152,6.393607924970215e-11,-0.000018554672729101567
0.0000156,5.633962604813683e-11,-0.00001939587772162008
0.000016000000000000003,4.844267770485097e-11,-0.00002006221987053501
0.000016400000000000002,4.0309336785408165e-11,-0.000020582265669803523
0.000016800000000000002,3.1993116012942546e-11,-0.000020980269012818988
0.0000172,2.3538776537844584e-11,-0.000021275698051150614
0.0000176,1.4984263015300394e-11,-0.000021483179133363552
0.000018,6.362617453687463e-12,-0.0000216126271393306
0.0000184,-2.2961692261901185e-12,-0.00002166940606497956
0.0000188,-1.0963359058056074e-11,-0.000021654423709346095
0.000019200000000000003,-1.960968450557971e-11,-0.00002156410979955748
0.000019600000000000002,-2.8203530952619298e-11,-0.000021390263437399082
0.00002,-3.670903496580005e-11,-0.000021119791339064584
0.0000204,-4.5084065893497913e-11,-0.000020734401328337328
0.000020800000000000004,-5.327809534232266e-11,-0.000020210374908112328
0.0000212,-6.123002404407316e-11,-0.00001951862379898078
0.0000216,-6.886613735256078e-11,-0.00001862533659316855
0.000022000000000000003,-7.609850419310709e-11,-0.000017493624409480474
0.000022400000000000002,-8.282431096339234e-11,-0.000016086625448265914
0.000022800000000000002,-8.892679458950466e-11,-0.0000143724376260015
0.0000232,-9.427852541384768e-11,-0.000012330888402783971
0.0000236,-9.874766334454382e-11,-9.961435591821417e-6
0.000024,-1.0220733489752457e-10,-7.290503219461985e-6
0.0000244,-1.0454741314954347e-10,-4.375693046059564e-6
0.0000248,-1.0568690923472605e-10,-1.3042606446397008e-6
0.000025200000000000003,-1.0558435714439886e-10,1.8154194491090277e-6
0.000025600000000000002,-1.0424354490649591e-10,4.868141637493463e-6
0.000026000000000000002,-1.0171297942738173e-10,7.748139266388365e-6
