"s","x","px"
0.,-9.1e-11,-5.169878828456423e-26
4.0000000000000003e-7,-9.060116936135115e-11,1.9901287265340043e-6
8.000000000000001e-7,-8.941424691452363e-11,3.9327805899451054e-6
1.2000000000000002e-6,-8.746706747428196e-11,5.784778372649145e-6
1.6000000000000001e-6,-8.480327492125914e-11,7.510732409628961e-6
2.0000000000000003e-6,-8.147873257604569e-11,9.085158614826333e-6
2.4000000000000003e-6,-7.755739562446278e-11,0.000010493055406145908
2.8000000000000003e-6,-7.310723270309505e-11,0.00001172913835910908
3.2000000000000003e-6,-6.819665270440548e-11,0.000012796160836758924
3.6000000000000007e-6,-6.289170447858252e-11,0.000013702805946392411
4.000000000000001e-6,-5.725413487907926e-11,0.000014461561935790937
4.4e-6,-5.134025224159371e-11,0.000015086851446031176
4.800000000000001e-6,-4.5200463238234936e-11,0.000015593547213618783
5.200000000000001e-6,-3.887932149121509e-11,0.000015995894407800984
5.600000000000001e-6,-3.241593259484348e-11,0.000016306795107690933
6.e-6,-2.5844585330813827e-11,0.000016537379329373703
6.4000000000000006e-6,-1.9195510724461613e-11,0.000016696781841554085
6.800000000000001e-6,-1.2495701429800336e-11,0.000016792053482869383
7.200000000000001e-6,-5.769748932021229e-12,0.000016828150098209373
7.6e-6,9.593224890640586e-13,0.000016807958110696107
8.000000000000001e-6,7.669235157502824e-12,0.000016732331096077586
8.400000000000001e-6,1.4337651946686595e-11,0.000016600122578902114
8.8e-6,2.094138189621121e-11,0.000016408214366083637
9.2e-6,2.7455597406750233e-11,0.000016151547778715855
9.600000000000001e-6,3.38530674804016e-11,0.00001582317664006114
0.00001,4.010342147603128e-11,0.000015414372848731617
0.000010400000000000002,4.61724722017151e-11,0.00001491482533233692
0.0000108,5.202164589851687e-11,0.000014312984978085812
0.000011200000000000001,5.7607589045882635e-11,0.000013596613833619927
0.0000116,6.288204525584891e-11,0.00001275359462059239
0.000012,6.779211497339726e-11,0.000011773038932304059
0.0000124,7.22810183993201e-11,0.000010646689772960855
0.000012800000000000001,7.628946759372713e-11,9.370545292191068e-6
0.0000132,7.975770632954445e-11,7.946537436579636e-6
0.000013600000000000002,8.262818918964948e-11,6.383997664886838e-6
0.000014000000000000001,8.484874863082667e-11,4.7005717696551935e-6
0.000014400000000000003,8.637596059073482e-11,2.9222471802873735e-6
0.0000148,8.717830255914066e-11,1.0822656261231012e-6
0.0000152,8.72386480378796e-11,-7.810863850374773e-7
0.0000156,8.655569278617792e-11,-2.6275421993121407e-6
0.000016000000000000003,8.514406549560648e-11,-4.418270364952719e-6
0.000016400000000000002,8.303310316802414e-11,-6.119035344444152e-6
0.000016800000000000002,8.026450511767062e-11,-7.702570598043736e-6
0.0000172,7.688925139722784e-11,-9.149853816331247e-6
0.0000176,7.296424103795592e-11,-0.000010450250067319082
0.000018,6.854906938589444e-11,-0.00001160071852064217
0.0000184,6.370325633701939e-11,-0.000012604412198483627
0.0000188,5.848409805307446e-11,-0.000013469013232039531
0.000019200000000000003,5.2945189035565364e-11,-0.000014205086353164935
0.000019600000000000002,4.7135566900021256e-11,-0.000014824633039014721
0.00002,4.1099379300897e-11,-0.000015339934197724027
0.0000204,3.48759531092549e-11,-0.000015762693957808985
0.000020800000000000004,2.8500150794039422e-11,-0.000016103451884450125
0.0000212,2.2002917166410685e-11,-0.00001637120908297758
0.0000216,1.5411942766261415e-11,-0.000016573209268616134
0.000022000000000000003,8.752392889967587e-12,-0.000016714821355132314
0.000022400000000000002,2.047670712272769e-12,-0.000016799480132456196
0.000022800000000000002,-4.679801962574651e-12,-0.00001682865308648472
0.0000232,-1.140779230763429e-11,-0.000016801812666482506
0.0000236,-1.8113452186537922e-11,-0.000016716404099995545
0.000024,-2.4772500008502506e-11,-0.00001656780884445856
0.0000244,-3.13583888971826e-11,-0.000016349315924063967
0.0000248,-3.784146866107577e-11,-0.000016052124619860355
0.000025200000000000003,-4.4188161300123754e-11,-0.000015665417186291406
0.000025600000000000002,-5.0360188365467316e-11,-0.00001517655570902775
0.000026000000000000002,-5.63139132145235e-11,-0.000014571472454225761
0.0000264,-6.199989134067821e-11,-0.000013835333508059408
0.000026800000000000004,-6.736275400999075e-11,-0.000012953553419777044
0.000027200000000000004,-7.234157742870002e-11,-0.000011913213157856621
0.000027600000000000003,-7.687089988790124e-11,-0.000010704873642389605
0.000028000000000000003,-8.088252699411959e-11,-9.324672984794104e-6
0.000028400000000000006,-8.430819448897103e-11,-7.776463817832394e-6
0.000028800000000000005,-8.70830293015551e-11,-6.073592272834369e-6
0.000029199999999999998,-8.914957247050772e-11,-4.239845008694699e-6
0.0000296,-9.046193633246562e-11,-2.309110830982841e-6
0.00003,-9.098952333140622e-11,-3.2351164537935414e-7
0.0000304,-9.071970171151597e-11,1.669892516433781e-6
0.0000308,-8.96589557761552e-11,3.6233225410377476e-6
0.0000312,-8.783229209318431e-11,5.492638462109713e-6
0.0000316,-8.528101531036012e-11,7.2410057554705755e-6
