"s","x","px"
0.,0.,0.000012
4.0000000000000003e-7,4.789370107793397e-12,0.000011940272880953044
8.000000000000001e-7,9.546928253816126e-12,0.000011840851596059151
1.2000000000000002e-6,1.4256649981380739e-11,0.000011700899603376516
1.6000000000000001e-6,1.890205407038159e-11,0.000011518975086233552
2.0000000000000003e-6,2.346596977417229e-11,0.000011293082319833967
2.4000000000000003e-6,2.793032879560045e-11,0.000011020743095112739
2.8000000000000003e-6,3.2275990683190694e-11,0.00001069909331789625
3.2000000000000003e-6,3.64826127165023e-11,0.000010325009689546522
3.6000000000000007e-6,4.0528577537350246e-11,9.895272640920444e-6
4.000000000000001e-6,4.4390993591679946e-11,9.406767781718609e-6
4.4e-6,4.804578440927189e-11,8.856728514738316e-6
4.800000000000001e-6,5.1467882278006276e-11,8.243014378009145e-6
5.200000000000001e-6,5.463153916780923e-11,7.564416413254456e-6
5.600000000000001e-6,5.7510762324395935e-11,6.820972064838737e-6
6.e-6,6.007987357749735e-11,6.0142635248728696e-6
6.4000000000000006e-6,6.231417938053051e-11,5.147667546332505e-6
6.800000000000001e-6,6.419072522341423e-11,4.226521093695398e-6
7.200000000000001e-6,6.568909337406117e-11,3.258167187290862e-6
7.6e-6,6.679219036286186e-11,2.2518541786990334e-6
8.000000000000001e-6,6.74869625153028e-11,1.2184763096748153e-6
8.400000000000001e-6,6.77649768442188e-11,1.7016297440614788e-7
8.8e-6,6.76228121495186e-11,-8.802526488969122e-7
9.2e-6,6.706222125478286e-11,-1.919836855641649e-6
9.600000000000001e-6,6.609004763661293e-11,-2.9361699552694923e-6
0.00001,6.47179050601753e-11,-3.917906275886975e-6
0.000010400000000000002,6.296165271106931e-11,-4.85522880652346e-6
0.0000108,6.084071654607077e-11,-5.740159318952531e-6
0.000011200000000000001,5.837731813989514e-11,-6.566710045691189e-6
0.0000116,5.559567388441903e-11,-7.33088282867596e-6
0.000012,5.252122140604731e-11,-8.030538808240049e-6
0.0000124,4.917991857785495e-11,-8.665171721821717e-6
0.000012800000000000001,4.559764640596631e-11,-9.235621173808975e-6
0.0000132,4.179973269934512e-11,-9.743761033888775e-6
0.000013600000000000002,3.7810601337710936e-11,-0.000010192186844606163
0.000014000000000000001,3.365354185009291e-11,-0.000010583928846140432
0.000014400000000000003,2.935058795266943e-11,-0.000010922196792599467
0.0000148,2.4922490130262567e-11,-0.000011210164704767046
0.0000152,2.0388766167279855e-11,-0.000011450796055246314
0.0000156,1.5767814116824672e-11,-0.000011646705907738086
0.000016000000000000003,1.107707383242115e-11,-0.000011800054981075069
0.000016400000000000002,6.333225252471259e-12,-0.000011912470893452729
0.000016800000000000002,1.5524137975271706e-12,-0.00001198499062008252
0.0000172,-3.2495048350125118e-12,-0.000012018020346100136
0.0000176,-8.056706722744731e-12,-0.000012011309510713162
