"s","x","px"
0.,8.499999999999999e-11,4.4e-7
4.0000000000000003e-7,8.482728047031992e-11,-1.3021279410665222e-6
8.000000000000001e-7,8.396180865912535e-11,-3.0179900530419823e-6
1.2000000000000002e-6,8.242082561080506e-11,-4.674476851166835e-6
1.6000000000000001e-6,8.023398429538736e-11,-6.242997213697482e-6
2.0000000000000003e-6,7.744116778559618e-11,-7.70120748904384e-6
2.4000000000000003e-6,7.408979336945588e-11,-9.033841894316775e-6
2.8000000000000003e-6,7.023196415527514e-11,-0.000010232663177951602
3.2000000000000003e-6,6.592178854325282e-11,-0.000011295711743384478
3.6000000000000007e-6,6.121309759221107e-11,-0.000012226112522944405
4.000000000000001e-6,5.615768398511738e-11,-0.000013030700435920812
4.4e-6,5.080409089289199e-11,-0.00001371867443388876
4.800000000000001e-6,4.5196909735923426e-11,-0.000014300415347515535
5.200000000000001e-6,3.9376506183876424e-11,-0.000014786532390045391
5.600000000000001e-6,3.337907955461652e-11,-0.000015187147845990876
6.e-6,2.7236964298042894e-11,-0.000015511395955589566
6.4000000000000006e-6,2.097909601826209e-11,-0.00001576709392848175
6.800000000000001e-6,1.463158204045741e-11,-0.000015960540606367146
7.200000000000001e-6,8.218334215257677e-12,-0.00001609640043932792
7.6e-6,1.7617368158421662e-12,-0.000016177638873021863
8.000000000000001e-6,-4.71666553842401e-12,-0.00001620548333425793
8.400000000000001e-6,-1.1195466589554334e-11,-0.00001617939344846142
8.8e-6,-1.765268556115313e-11,-0.0000160970322118883
9.2e-6,-2.4065042966905536e-11,-0.00001595423912160637
9.600000000000001e-6,-3.040722752784248e-11,-0.000015745015082082765
0.00001,-3.665116258035095e-11,-0.00001546153919751872
0.000010400000000000002,-4.276529065388942e-11,-0.000015094249123829985
0.0000108,-4.8713909941314696e-11,-0.000014632028482223546
0.000011200000000000001,-5.4456616237680155e-11,-0.000014062556711733996
0.0000116,-5.99479276111802e-11,-0.00001337288350942824
0.000012,-6.513719390074501e-11,-0.000012550287423058678
0.0000124,-6.996891363507093e-11,-0.000011583457926349491
0.000012800000000000001,-7.438358838894468e-11,-0.000010463993910133133
0.0000132,-7.831922741085825e-11,-9.188134523535775e-6
0.000013600000000000002,-8.171356169661986e-11,-7.758534944993534e-6
0.000014000000000000001,-8.450692960733422e-11,-6.185790971091739e-6
0.000014400000000000003,-8.664566088744308e-11,-4.489342250577261e-6
0.0000148,-8.808563618959527e-11,-2.6973935017369083e-6
0.0000152,-8.879557707362773e-11,-8.456253008720707e-7
0.0000156,-8.875957663403638e-11,1.0252851152488973e-6
0.000016000000000000003,-8.797844937833798e-11,2.8730105664571e-6
0.000016400000000000002,-8.64696610785419e-11,4.6572190930582655e-6
0.000016800000000000002,-8.426585126952834e-11,6.342858995772044e-6
0.0000172,-8.141220922606577e-11,7.90253280829656e-6
0.0000176,-7.796313666156668e-11,9.317666296081025e-6
0.000018,-7.397868725064997e-11,0.000010578479636620171
0.0000184,-6.95212188530017e-11,0.000011683007888768487
0.0000188,-6.465256733657371e-11,0.000012635536750094285
0.000019200000000000003,-5.943190098552758e-11,0.000013444819854937929
0.000019600000000000002,-5.391428217981771e-11,0.000014122363950057457
0.00002,-4.814987016559294e-11,0.000014680958612976674
0.0000204,-4.218364901612553e-11,0.000015133525991815376
0.000020800000000000004,-3.605555060554349e-11,0.000015492291706985532
0.0000212,-2.9800851572538835e-11,0.00001576823479140528
0.0000216,-2.3450744493983893e-11,0.000015970756128963378
0.000022000000000000003,-1.7033008385310222e-11,0.000016107503514050255
0.000022400000000000002,-1.0572727061005332e-11,0.00001618429918021889
0.000022800000000000002,-4.09302329087597e-12,0.0000162051272317498
0.0000232,2.3842087358929335e-12,0.000016172150576217707
0.0000236,8.837580261479345e-12,0.0000160857382731644
0.000024,1.5245496182531332e-11,0.000015944494314168664
0.0000244,2.15854549214288e-11,0.000015745287842976274
0.0000248,2.783336203035822e-11,0.000015483293759619454
0.000025200000000000003,3.396286484208892e-11,0.000015152061048518925
