"s","x","px"
0.,0.,-0.000012
4.0000000000000003e-7,-4.80536595413391e-12,-0.00001202022875643927
8.000000000000001e-7,-9.610857261641703e-12,-0.000012000492641902024
1.2000000000000002e-6,-1.4400282689325672e-11,-0.000011939653590697952
1.6000000000000001e-6,-1.9156861945568513e-11,-0.000011835906106939383
2.0000000000000003e-6,-2.38629621722221e-11,-0.000011686797695834124
2.4000000000000003e-6,-2.849984664690952e-11,-0.000011489270311390892
2.8000000000000003e-6,-3.3047445085214315e-11,-0.000011239728260732149
3.2000000000000003e-6,-3.7484157923049836e-11,-0.000010934141351500192
3.6000000000000007e-6,-4.1786710192528135e-11,-0.00001056819136402905
4.000000000000001e-6,-4.5930074192919826e-11,-0.000010137470516825495
4.4e-6,-4.988748293383531e-11,-9.637738043304046e-6
4.800000000000001e-6,-5.3630558450645257e-11,-9.065237664615468e-6
5.200000000000001e-6,-5.7129578578962286e-11,-8.417071000161214e-6
5.600000000000001e-6,-6.035390211128249e-11,-7.691612664804258e-6
6.e-6,-6.327256412878141e-11,-6.888940568265056e-6
6.4000000000000006e-6,-6.585504009304781e-11,-6.011241782967638e-6
6.800000000000001e-6,-6.807215912008909e-11,-5.063143465778611e-6
7.200000000000001e-6,-6.989712526205538e-11,-4.051912540500659e-6
7.6e-6,-7.130658345647653e-11,-2.9874714840368935e-6
8.000000000000001e-6,-7.228164832723543e-11,-1.8821923996756814e-6
8.400000000000001e-6,-7.280880393513025e-11,-7.504585763916711e-7
8.8e-6,-7.288058492417766e-11,3.9198311780309795e-7
9.2e-6,-7.249596604175215e-11,1.5288203479518398e-6
9.600000000000001e-6,-7.16604163686003e-11,2.6440377130936733e-6
0.00001,-7.038561208184651e-11,3.7227452649668676e-6
0.000010400000000000002,-6.868884021281664e-11,4.751881235915768e-6
0.0000108,-6.659215841092789e-11,5.720720451871765e-6
0.000011200000000000001,-6.41213966177107e-11,6.621153610852799e-6
0.0000116,-6.130509328329536e-11,7.447738148923983e-6
0.000012,-5.8173452243419473e-11,8.197551098004868e-6
0.0000124,-5.4757390015320056e-11,8.86989330328381e-6
0.000012800000000000001,-5.108772176199678e-11,9.465901206305098e-6
0.0000132,-4.7194512033353293e-11,9.988119404902322e-6
0.000013600000000000002,-4.3106596899937597e-11,0.00001044007728802944
0.000014000000000000001,-3.885126929408274e-11,0.000010825900415600657
0.000014400000000000003,-3.445410965273916e-11,0.000011149974641773146
0.0000148,-2.993893898938136e-11,0.000011416670351676756
0.0000152,-2.5327870236868393e-11,0.00001163012626989593
0.0000156,-2.064143497428535e-11,0.000011794087556610194
0.000016000000000000003,-1.5898765408049368e-11,0.000011911790017756273
0.000016400000000000002,-1.1117814867308024e-11,0.00001198588186964172
0.000016800000000000002,-6.315603473688715e-12,0.000012018374850768668
0.0000172,-1.5084786534885057e-12,0.000012010617883357972
0.0000176,3.2876174261647965e-12,0.000011963288093749632
0.000018,8.056879731179065e-12,0.000011876395945271928
0.0000184,1.2783376834648558e-11,0.000011749303030716692
0.0000188,1.7450797083981867e-11,0.000011580752941845975
0.000019200000000000003,2.204221004628882e-11,0.000011368917281835026
0.000019600000000000002,2.653984994831558e-11,0.000011111460317007367
0.00002,3.0924929482174795e-11,0.000010805627003521808
0.0000204,3.517749438746121e-11,0.000010448359762370213
0.000020800000000000004,3.9276331396537966e-11,0.000010036449385171216
0.0000212,4.319894409997998e-11,9.566724285462068e-6
0.0000216,4.69216125847425e-11,9.036280142933524e-6
0.000022000000000000003,5.0419552760195396e-11,8.442747880283578e-6
0.000022400000000000002,5.366718931564121e-11,7.78459213517734e-6
0.000022800000000000002,5.663855182451434e-11,7.0614253175549575e-6
