"s","x","px"
0.,-3.6e-11,5.2e-6
4.0000000000000003e-7,-3.385887113122845e-11,5.501003267650839e-6
8.000000000000001e-7,-3.160291843647666e-11,5.774106508256231e-6
1.2000000000000002e-6,-2.9243302114981776e-11,6.019344727513069e-6
1.6000000000000001e-6,-2.679112831298959e-11,6.236945441131982e-6
2.0000000000000003e-6,-2.4257381435653494e-11,6.427282091078152e-6
2.4000000000000003e-6,-2.165287477284275e-11,6.590829776681932e-6
2.8000000000000003e-6,-1.8988218104162246e-11,6.728124608586993e-6
3.2000000000000003e-6,-1.6273800595060254e-11,6.8397278819702175e-6
3.6000000000000007e-6,-1.3519787150410363e-11,6.926194892562727e-6
4.000000000000001e-6,-1.0736126140570309e-11,6.988049191891047e-6
4.4e-6,-7.932566335381205e-12,7.025762191998212e-6
4.800000000000001e-6,-5.11868102971324e-12,7.0397377456984055e-6
5.200000000000001e-6,-2.3038972852626497e-12,7.030301890591617e-6
5.600000000000001e-6,5.024717050335739e-13,6.997697370862368e-6
6.e-6,3.2911929543348532e-12,6.942082714662337e-6
6.4000000000000006e-6,6.0530805730193045e-12,6.863535837044691e-6
6.800000000000001e-6,8.778964951474735e-12,6.762061874093881e-6
7.200000000000001e-6,1.1459665906900086e-11,6.637605156944228e-6
7.6e-6,1.4085971431734935e-11,6.490065230109828e-6
8.000000000000001e-6,1.6648623612931433e-11,6.319316650096465e-6
8.400000000000001e-6,1.9138313217507775e-11,6.12523240873853e-6
8.8e-6,2.1545684312443678e-11,5.907710762966005e-6
9.2e-6,2.3861350190023158e-11,5.666704699401644e-6
9.600000000000001e-6,2.6075921561118592e-11,5.4022537674597505e-6
0.00001,2.818004775921742e-11,5.114517107838747e-6
0.000010400000000000002,3.0164471278985646e-11,4.803806882418899e-6
0.0000108,3.2020095494472524e-11,4.470620561314262e-6
0.000011200000000000001,3.373806485072103e-11,4.115670696930849e-6
0.0000116,3.530985617270145e-11,3.739910449632619e-6
0.000012,3.6727379068087935e-11,3.3445532429868223e-6
0.0000124,3.798308272317477e-11,2.9310848776781162e-6
0.000012800000000000001,3.907006573663741e-11,2.5012662837870193e-6
0.0000132,3.998218516113816e-11,2.0571266647487415e-6
0.000013600000000000002,4.071416052036646e-11,1.6009453497545855e-6
0.000014000000000000001,4.126166850480485e-11,1.1352231467896558e-6
0.000014400000000000003,4.162142411922163e-11,6.62643588576724e-7
0.0000148,4.179124454044233e-11,1.860254820857352e-7
0.0000152,4.1770092593224257e-11,-2.917311780374168e-7
0.0000156,4.1558097700132e-11,-7.677032795979697e-7
0.000016000000000000003,4.1156553259832356e-11,-1.239003858508613e-6
0.000016400000000000002,4.0567890577031016e-11,-1.7028396161365732e-6
0.000016800000000000002,3.9795630652322145e-11,-2.156563662098931e-6
0.0000172,3.884431620743188e-11,-2.5977211812192987e-6
0.0000176,3.77194271904335e-11,-3.024086127478603e-6
0.000018,3.6427283650901276e-11,-3.4336875432948916e-6
0.0000184,3.497494023422495e-11,-3.824825091189254e-6
0.0000188,3.337007661398958e-11,-4.196073914816574e-6
0.000019200000000000003,3.162088801028449e-11,-4.546279513468767e-6
0.000019600000000000002,2.973597954682132e-11,-4.874543905586989e-6
0.00002,2.7724267648569852e-11,-5.1802045439574285e-6
0.0000204,2.5594891041249983e-11,-5.462807671503395e-6
0.000020800000000000004,2.3357133234201524e-11,-5.722077798288858e-6
0.0000212,2.102035767630174e-11,-5.9578851600869925e-6
0.0000216,1.8593956173472243e-11,-6.170212192050351e-6
0.000022000000000000003,1.6087310610688005e-11,-6.359120691965871e-6
0.000022400000000000002,1.3509767531558044e-11,-6.524720480446162e-6
0.000022800000000000002,1.0870624841471349e-11,-6.667140391415944e-6
0.0000232,8.17912949638737e-12,-6.786502223336072e-6
0.0000236,5.444484969628587e-12,-6.882898116473087e-6
0.000024,2.6758670501679236e-12,-6.956371512956716e-6
0.0000244,-1.1755352862813398e-13,-7.006902056826335e-6
0.0000248,-2.9265832150942166e-12,-7.034394509546339e-6
0.000025200000000000003,-5.741974165470684e-12,-7.038671851032511e-6
0.000025600000000000002,-8.554390863274403e-12,-7.019472676220873e-6
0.000026000000000000002,-1.1354376591161295e-11,-6.9764530802268906e-6
0.0000264,-1.4132321579227624e-11,-6.909193194837482e-6
0.000026800000000000004,-1.687843473351745e-11,-6.817208582139802e-6
0.000027200000000000004,-1.9582720926666967e-11,-6.699966686179144e-6
0.000027600000000000003,-2.2234965904649338e-11,-6.55690846762592e-6
0.000028000000000000003,-2.482473091251111e-11,-6.387475404974254e-6
0.000028400000000000006,-2.734135914723485e-11,-6.1911415488305466e-6
0.000028800000000000005,-2.9773996064305574e-11,-5.967450714652849e-6
0.000029199999999999998,-3.2111625421326526e-11,-5.716057838890109e-6
0.0000296,-3.434312262547197e-11,-5.436773923380655e-6
0.00003,-3.6457326514021604e-11,-5.129613024398823e-6
0.0000304,-3.844313006394184e-11,-4.7948396304142705e-6
0.0000308,-4.028958975949958e-11,-4.433014055096554e-6
0.0000312,-4.198605232622934e-11,-4.045033504107234e-6
0.0000316,-4.352229650207188e-11,-3.632165677780538e-6
0.000032000000000000005,-4.488868630557854e-11,-3.1960721722439887e-6
0.0000324,-4.6076331147101295e-11,-2.7388188533916583e-6
0.000032800000000000004,-4.707724708553921e-11,-2.2628709188975213e-6
0.0000332,-4.788451277699142e-11,-1.7710710568807537e-6
0.000033600000000000004,-4.8492413218091896e-11,-1.2666003192920469e-6
0.000034000000000000007,-4.8896564446858187e-11,-7.529222769519558e-7
0.0000344,-4.909401288843357e-11,-2.3371247188203064e-7
0.000034800000000000006,-4.9083304101341627e-11,2.8722343711516215e-7
0.0000352,-4.88645171472332e-11,8.060386711559906e-7
0.0000356,-4.8439262774756526e-11,1.3189367598553563e-6
0.000036,-4.781064529597822e-11,1.822260577724353e-6
0.000036400000000000004,-4.6983190535671517e-11,2.312572422933364e-6
0.0000368,-4.5962743616972715e-11,2.7867237903205847e-6
0.0000372,-4.475634199006539e-11,3.241909239805492e-6
0.0000376,-4.3372070115706173e-11,3.6757039195422e-6
0.000038,-4.181890266324929e-11,4.086083552731204e-6
0.000038400000000000005,-4.0106543080271344e-11,4.4714277511146e-6
0.0000388,-3.8245263939075863e-11,4.830508168663255e-6
0.000039200000000000004,-3.6245754652713e-11,5.162463933689865e-6
0.00003960000000000001,-3.41189811079619e-11,5.4667670885063656e-6
0.00004,-3.187606062503046e-11,5.743181113894995e-6
0.000040400000000000006,-2.952815448656655e-11,5.991714838784549e-6
0.0000408,-2.7086379126430276e-11,6.212575771194833e-6
0.000041200000000000005,-2.4561736292861284e-11,6.406122117909975e-6
0.00004160000000000001,-2.1965061610326305e-11,6.572819214928873e-6
0.000042,-1.9306990153935107e-11,6.713197935697547e-6
0.0000424,-1.659793768330126e-11,6.827818293117449e-6
0.000042800000000000004,-1.3848095499893869e-11,6.917237733718734e-6
0.0000432,-1.106743691789829e-11,6.981984777920336e-6
0.0000436,-8.265733236547581e-12,7.0225378959685415e-6
0.000044000000000000006,-5.452577114636732e-12,7.03930958885267e-6
0.0000444,-2.637411300202843e-12,7.032635503247595e-6
0.000044800000000000005,1.704392582464912e-13,7.002768366975921e-6
0.0000452,2.9617337968299704e-12,6.949876633300799e-6
