"s","x","px"
0.,-8.499999999999999e-11,-4.4e-7
4.0000000000000003e-7,-8.484325330809769e-11,1.2223992249996766e-6
8.000000000000001e-7,-8.40253786176965e-11,2.8601237746347178e-6
1.2000000000000002e-6,-8.2562691189006e-11,4.441462668985935e-6
1.6000000000000001e-6,-8.048342697671445e-11,5.938858998359049e-6
2.0000000000000003e-6,-7.782572907452829e-11,7.330540592490395e-6
2.4000000000000003e-6,-7.463514203745955e-11,8.601338906759074e-6
2.8000000000000003e-6,-7.096194265212035e-11,9.742702905125204e-6
3.2000000000000003e-6,-6.685860263440102e-11,0.00001075205947891728
3.6000000000000007e-6,-6.237760023165134e-11,0.000011631749208445633
4.000000000000001e-6,-5.756970268191729e-11,0.000012387773179275807
4.4e-6,-5.248275418391536e-11,0.000013028546012203807
4.800000000000001e-6,-4.7160938712885946e-11,0.000013563784795359502
5.200000000000001e-6,-4.164444795612314e-11,0.000014003600860829722
5.600000000000001e-6,-3.596946868311892e-11,0.000014357810199836383
6.e-6,-3.0168404713340786e-11,0.000014635445343543504
6.4000000000000006e-6,-2.4270259394303955e-11,0.000014844434492232785
6.800000000000001e-6,-1.8301119566664865e-11,0.000014991408387707169
7.200000000000001e-6,-1.2284697540554534e-11,0.000015081597597796523
7.6e-6,-6.242901404673984e-12,0.000015118788960480771
8.000000000000001e-6,-1.9641502578313086e-13,0.00001510531734957869
8.400000000000001e-6,5.834722905548413e-12,0.000015042076607188638
8.8e-6,1.1830546404433213e-11,0.000014928540521896434
9.2e-6,1.777059959422995e-11,0.000014762791334409049
9.600000000000001e-6,2.363338754457972e-11,0.000014541559504389146
0.00001,2.939584674274465e-11,0.000014260284224289141
0.000010400000000000002,3.5032846436075436e-11,0.000013913210287787287
0.0000108,4.0516739389419046e-11,0.000013493542254200814
0.000011200000000000001,4.5816989957236285e-11,0.000012993681378922984
0.0000116,5.089991816943706e-11,0.000012405573405275568
0.000012,5.572860945651892e-11,0.00001172119285584609
0.0000124,6.026304860482572e-11,0.000010933181556155792
0.000012800000000000001,6.446054019614295e-11,0.000010035640366052819
0.0000132,6.827647203933093e-11,9.0250443947385e-6
0.000013600000000000002,7.166545855342193e-11,7.901212346088265e-6
0.000014000000000000001,7.458286457095997e-11,6.6682168429036375e-6
0.000014400000000000003,7.698665673085572e-11,5.335084636656692e-6
0.0000148,7.883946506338625e-11,3.916120079276264e-6
0.0000152,8.011067368642414e-11,2.430707337475942e-6
0.0000156,8.077831369803528e-11,9.025143882821689e-7
0.000016000000000000003,8.08305210510066e-11,-6.418710057197073e-7
0.000016400000000000002,8.026635836442202e-11,-2.1747229523418997e-6
0.000016800000000000002,7.909588088330831e-11,-3.6691280883712215e-6
0.0000172,7.733943678093483e-11,-5.1008151898177945e-6
0.0000176,7.502630438737912e-11,-6.449603595784353e-6
0.000018,7.219285654016416e-11,-7.700300563361518e-6
0.0000184,6.888048657258589e-11,-8.842997371665777e-6
0.0000188,6.513352750643757e-11,-9.87282502192026e-6
0.000019200000000000003,6.099735505791924e-11,-0.00001078930604783608
0.000019600000000000002,5.651680308032254e-11,-0.00001159546835114428
0.00002,5.173495465419971e-11,-0.000012296876632057722
0.0000204,4.669231625969692e-11,-0.000012900702011748037
0.000020800000000000004,4.1426342993544703e-11,-0.000013414906336565598
0.0000212,3.5971260549980896e-11,-0.000013847577106489331
0.0000216,3.035812189602796e-11,-0.000014206417902992006
0.000022000000000000003,2.4615038965299147e-11,-0.000014498379260385362
0.000022400000000000002,1.876753799758508e-11,-0.00001472940495221127
0.000022800000000000002,1.283899795814623e-11,-0.000014904265731782976
